period_flag,category_raw,value
CORE,일반방화 / 검거인원[명],12111.0
CORE,사기 / 법인[개],12099.0
CORE,유가증권·인지·우표,12090.0
CORE,주민등록법 / 남자검거인원[명],12074.0
CORE,유사수신행위의 규제에 관한법률 / 남자검거인원[명],11936.0
CORE,수산업법 / 검거인원[명],11928.0
CORE,직무유기 / 미상검거인원[명],11910.0
CORE,일반방화 / 검거건수[건],11842.0
CORE,"폭력행위등(손괴,강요,주거침입등) / 검거건수[건]",11819.0
CORE,재산범죄 / 발생비[건/10만명],11813.2
CORE,업무상과실치사 / 발생건수[건],11706.0
CORE,형법범 / 법인[개],11652.0
CORE,정보통신망이용촉진 및 정보보호 등에 관한법률 / 미상검거인원[명],11514.0
CORE,특가법(도주차량) / 여자검거인원[명],11490.0
CORE,수산자원관리법 / 남자검거인원[명],11489.0
CORE,업무상과실치사 / 검거건수[건],11409.0
CORE,수산업법 / 남자검거인원[명],11389.0
CORE,공인중개사법 / 발생건수[건],11356.0
CORE,사기 / 발생비[건/10만명],11019.0
CORE,근로자 퇴직급여 보장법 / 여자검거인원[명],10915.0
CORE,도로법 / 법인[개],10868.0
CORE,교통방해,10783.0
CORE,부정수표단속법 / 검거인원[명],10725.0
CORE,공인중개사법 / 검거건수[건],10721.0
CORE,부동산실권리자 명의등기에 관한법률 / 검거인원[명],10631.0
CORE,여객자동차 운수사업법 / 발생건수[건],10595.0
CORE,농수산물의 원산지표시에관한법률 / 여자검거인원[명],10560.0
CORE,폭력행위등（단체등의구성．활동）,10525.0
CORE,주민등록법 / 여자검거인원[명],10493.0
CORE,농지법 / 남자검거인원[명],10477.0
CORE,공직선거법 / 검거건수[건],10441.0
CORE,방화 / 남자검거인원[명],10440.0
CORE,절도 / 미상검거인원[명],10370.0
CORE,대부업 등의 등록 및 금융이용자 보호에 관한법률 / 검거건수[건],10337.0
CORE,배임 / 미상검거인원[명],10323.0
CORE,살인,10267.0
CORE,축산물위생관리법 / 검거인원[명],10200.0
CORE,성폭력 / 여자검거인원[명],10170.0
CORE,여객자동차 운수사업법 / 검거건수[건],10141.0
CORE,일반방화 / 남자검거인원[명],10132.0
CORE,부정경쟁방지 및 영업비밀 보호에 관한법률 / 검거인원[명],9909.0
CORE,물환경보전법 / 발생건수[건],9813.0
CORE,물환경보전법 / 검거건수[건],9747.0
CORE,수뢰 / 검거인원[명],9693.0
CORE,노동조합 및 노동관계조정법 / 검거인원[명],9691.0
CORE,살인 / 검거인원[명],9685.0
CORE,국민체육진흥법 / 검거인원[명],9532.0
CORE,위증과증거인멸 / 여자검거인원[명],9304.0
CORE,직권남용 / 남자검거인원[명],9290.0
CORE,가축분뇨의 관리 및 이용에 관한법률 / 검거인원[명],9286.0
CORE,공중위생관리법 / 여자검거인원[명],9277.0
CORE,외국환거래법 / 검거인원[명],9216.0
CORE,개발제한구역의 지정 및 관리에 관한 특별조치법 / 남자검거인원[명],9155.0
CORE,마약류관리에 관한법률(마약) / 여자검거인원[명],9154.0
CORE,국민체육진흥법 / 남자검거인원[명],9118.0
CORE,편의시설부정이용 / 발생건수[건],9116.0
CORE,농지법 / 발생건수[건],9062.0
CORE,전기통신금융사기피해금환급에관한특별법 / 검거인원[명],8980.0
CORE,주택법 / 남자검거인원[명],8972.0
CORE,"폭력행위등(단체등의구성, 활동) / 검거인원[명]",8922.0
CORE,석유 및 석유대체연료 사업법 / 검거인원[명],8918.0
CORE,도시 및 주거환경정비법 / 검거인원[명],8906.0
CORE,부정수표단속법 / 남자검거인원[명],8843.0
CORE,출입국관리법 / 여자검거인원[명],8714.0
CORE,가축분뇨의 관리 및 이용에 관한법률 / 발생건수[건],8704.0
CORE,산림자원의 조성 및 관리에 관한법률 / 검거인원[명],8700.0
CORE,관세법 / 검거인원[명],8673.0
CORE,가축분뇨의 관리 및 이용에 관한법률 / 검거건수[건],8663.0
CORE,축산물위생관리법 / 발생건수[건],8657.0
CORE,과실치사상 / 여자검거인원[명],8656.0
CORE,축산물위생관리법 / 검거건수[건],8603.0
CORE,석유 및 석유대체연료 사업법 / 발생건수[건],8599.0
CORE,물환경보전법 / 검거인원[명],8550.0
CORE,농지법 / 검거건수[건],8549.0
CORE,과실치상 / 여자검거인원[명],8537.0
CORE,살인 / 발생건수[건],8434.0
CORE,석유 및 석유대체연료 사업법 / 검거건수[건],8389.0
CORE,가축분뇨의 관리 및 이용에 관한법률 / 남자검거인원[명],8384.0
CORE,위조범죄 / 미상검거인원[명],8353.0
CORE,"폭력행위등(손괴,강요,주거침입등) / 여자검거인원[명]",8281.0
CORE,"폭력행위등(단체등의구성, 활동) / 남자검거인원[명]",8265.0
CORE,낚시관리 및 육성법 / 발생건수[건],8245.0
CORE,배임수재 / 검거인원[명],8244.0
CORE,업무상과실치사상 / 여자검거인원[명],8216.0
CORE,낚시관리 및 육성법 / 검거건수[건],8197.0
CORE,컴퓨터등사용사기 / 여자검거인원[명],8161.0
CORE,살인 / 검거건수[건],8140.0
CORE,기타특별법 / 미상검거인원[명],8131.0
CORE,산림자원의 조성 및 관리에 관한법률 / 발생건수[건],8060.0
CORE,재산범죄 / 법인[개],8045.0
CORE,편의시설부정이용 / 검거인원[명],8036.0
CORE,공갈 / 여자검거인원[명],8028.0
CORE,수뢰 / 남자검거인원[명],7998.0
CORE,유사수신행위의 규제에 관한법률 / 발생건수[건],7991.0
CORE,보조금관리에 관한법률 / 발생건수[건],7962.0
CORE,직무유기 / 남자검거인원[명],7956.0
CORE,도주와범인은닉 / 검거인원[명],7954.0
CORE,문서 / 미상검거인원[명],7949.0
CORE,부정경쟁방지 및 영업비밀 보호에 관한법률 / 남자검거인원[명],7943.0
CORE,아동·청소년의성보호에관한법률(성착취물등) / 검거인원[명],7938.0
CORE,전파법 / 발생건수[건],7898.0
CORE,변호사법 / 검거인원[명],7895.0
CORE,축산물위생관리법 / 남자검거인원[명],7885.0
CORE,개발제한구역의 지정 및 관리에 관한 특별조치법 / 발생건수[건],7871.0
CORE,석유 및 석유대체연료 사업법 / 남자검거인원[명],7832.0
CORE,물환경보전법 / 남자검거인원[명],7822.0
CORE,전파법 / 검거건수[건],7817.0
CORE,산림자원의 조성 및 관리에 관한법률 / 남자검거인원[명],7786.0
CORE,공중위생관리법 / 남자검거인원[명],7784.0
CORE,전기통신금융사기피해금환급에관한특별법 / 검거건수[건],7768.0
CORE,아동·청소년의성보호에관한법률(성착취물등) / 남자검거인원[명],7737.0
CORE,아동·청소년의성보호에관한법률(성착취물등) / 발생건수[건],7737.0
CORE,개발제한구역의 지정 및 관리에 관한 특별조치법 / 검거건수[건],7723.0
CORE,불법사용 / 검거인원[명],7699.0
CORE,보조금관리에 관한법률 / 검거건수[건],7692.0
CORE,외국환거래법 / 발생건수[건],7689.0
CORE,노동조합 및 노동관계조정법 / 남자검거인원[명],7633.0
CORE,아동·청소년의 성보호에 관한법률(성매수등) / 검거인원[명],7623.0
CORE,외국환거래법 / 검거건수[건],7588.0
CORE,절도 / 발생비[건/10만명],7566.1
CORE,직권남용 / 검거건수[건],7501.0
CORE,산림자원의 조성 및 관리에 관한법률 / 검거건수[건],7452.0
CORE,개인정보보호법 / 여자검거인원[명],7434.0
CORE,인장 / 발생건수[건],7402.0
CORE,유사수신행위의 규제에 관한법률 / 여자검거인원[명],7346.0
CORE,마약류관리에 관한법률(마약) / 남자검거인원[명],7326.0
CORE,배임수재 / 남자검거인원[명],7326.0
CORE,살인 / 남자검거인원[명],7324.0
CORE,사행행위 등 규제 및 처벌특례법 / 검거인원[명],7229.0
CORE,불법사용 / 남자검거인원[명],7203.0
CORE,경범죄처벌법 / 여자검거인원[명],7121.0
CORE,관세법 / 남자검거인원[명],7117.0
CORE,화학물질관리법 / 검거인원[명],7100.0
CORE,체포와감금,6960.0
CORE,집회및시위에 관한법률 / 검거인원[명],6946.0
CORE,아동·청소년의성보호에관한법률(성착취물등) / 검거건수[건],6924.0
CORE,변호사법 / 남자검거인원[명],6841.0
CORE,공인중개사법 / 여자검거인원[명],6775.0
CORE,편의시설부정이용 / 검거건수[건],6747.0
CORE,약사법 / 여자검거인원[명],6720.0
CORE,인장,6692.0
CORE,부동산실권리자 명의등기에 관한법률 / 남자검거인원[명],6685.0
CORE,기타음란행위,6675.0
CORE,편의시설부정이용 / 남자검거인원[명],6615.0
CORE,직업안정법 / 검거인원[명],6557.0
CORE,불법사용 / 발생건수[건],6519.0
CORE,관세법 / 발생건수[건],6427.0
CORE,아동·청소년의 성보호에 관한법률(성매수등) / 남자검거인원[명],6414.0
CORE,폐기물관리법 / 법인[개],6398.0
CORE,직무유기 / 검거건수[건],6371.0
CORE,관세법 / 검거건수[건],6368.0
CORE,사행행위 등 규제 및 처벌특례법 / 남자검거인원[명],6314.0
CORE,화학물질관리법 / 발생건수[건],6311.0
CORE,변호사법 / 발생건수[건],6289.0
CORE,화학물질관리법 / 검거건수[건],6249.0
CORE,최저임금법 / 발생건수[건],6248.0
CORE,유사수신행위의 규제에 관한법률 / 검거건수[건],6192.0
CORE,횡령 / 미상검거인원[명],6191.0
CORE,전기통신금융사기피해금환급에관한특별법 / 남자검거인원[명],6152.0
CORE,국민체육진흥법 / 발생건수[건],6151.0
CORE,최저임금법 / 검거건수[건],6132.0
CORE,도시 및 주거환경정비법 / 남자검거인원[명],6088.0
CORE,인장 / 검거건수[건],6065.0
CORE,조세범처벌법 / 여자검거인원[명],6032.0
CORE,도주와범인은닉 / 남자검거인원[명],6026.0
CORE,외국환거래법 / 남자검거인원[명],5985.0
CORE,자본시장과 금융투자업에 관한법률 / 검거인원[명],5949.0
CORE,주택법 / 여자검거인원[명],5949.0
CORE,수뢰 / 발생건수[건],5908.0
CORE,"살인(미수, 예비, 음모, 방조) / 검거인원[명]",5894.0
CORE,성적목적의 장소침입 / 발생건수[건],5872.0
CORE,업무상과실치상 / 여자검거인원[명],5872.0
CORE,가정폭력범죄의 처벌등에 관한특례법 / 발생건수[건],5823.0
CORE,위험물안전관리법 / 검거건수[건],5814.0
CORE,화학물질관리법 / 남자검거인원[명],5812.0
CORE,위험물안전관리법 / 발생건수[건],5808.0
CORE,직무유기,5751.0
CORE,폭행 / 발생비[건/10만명],5731.3
CORE,전파법 / 검거인원[명],5709.0
CORE,기타 / 검거인원[명],5708.0
CORE,가정폭력범죄의 처벌등에 관한특례법 / 검거건수[건],5665.0
CORE,위험물안전관리법 / 검거인원[명],5656.0
CORE,부정경쟁방지 및 영업비밀 보호에 관한법률 / 발생건수[건],5616.0
CORE,손괴 / 미상검거인원[명],5610.0
CORE,학원의 설립운영 및 과외교습에 관한법률 / 검거인원[명],5586.0
CORE,신용업무경매 / 미상검거인원[명],5554.0
CORE,자동차관리법 / 법인[개],5543.0
CORE,건강기능식품에 관한법률 / 검거인원[명],5506.0
CORE,성적목적의 장소침입 / 검거인원[명],5477.0
CORE,성적목적의 장소침입 / 검거건수[건],5463.0
CORE,주택법 / 발생건수[건],5445.0
CORE,공유재산 및 물품관리법 / 발생건수[건],5441.0
CORE,인장 / 검거인원[명],5420.0
CORE,국민체육진흥법 / 검거건수[건],5405.0
CORE,성적목적의 장소침입 / 남자검거인원[명],5394.0
CORE,공유재산 및 물품관리법 / 검거건수[건],5370.0
CORE,직업안정법 / 남자검거인원[명],5335.0
CORE,건설기계관리법 / 검거인원[명],5258.0
CORE,노동조합 및 노동관계조정법 / 발생건수[건],5247.0
CORE,신앙 / 검거인원[명],5247.0
CORE,집회및시위에 관한법률 / 남자검거인원[명],5229.0
CORE,변호사법 / 검거건수[건],5223.0
CORE,"살인(미수, 예비, 음모, 방조) / 발생건수[건]",5221.0
CORE,전파법 / 남자검거인원[명],5161.0
CORE,수뢰 / 검거건수[건],5160.0
CORE,강도상해 / 검거인원[명],5158.0
CORE,수뢰,5146.0
CORE,주택법 / 검거건수[건],5143.0
CORE,직업안정법 / 발생건수[건],5138.0
CORE,노동조합 및 노동관계조정법 / 검거건수[건],5123.0
CORE,불법사용 / 검거건수[건],5121.0
CORE,위험물안전관리법 / 남자검거인원[명],5114.0
CORE,가정폭력범죄의 처벌등에 관한특례법 / 검거인원[명],5113.0
CORE,건설기계관리법 / 발생건수[건],5071.0
CORE,"살인(미수, 예비, 음모, 방조) / 검거건수[건]",5056.0
CORE,건설기계관리법 / 남자검거인원[명],5013.0
CORE,직업안정법 / 검거건수[건],4995.0
CORE,도로교통법(사고후미조치) / 미상검거인원[명],4970.0
CORE,강제추행 / 여자검거인원[명],4953.0
CORE,건설기계관리법 / 검거건수[건],4942.0
CORE,강간등치상 / 검거인원[명],4931.0
CORE,보조금관리에 관한법률 / 여자검거인원[명],4917.0
CORE,"아동,청소년의 성보호에 관한법률(음란물등) / 검거인원[명]",4892.0
CORE,학원의 설립운영 및 과외교습에 관한법률 / 발생건수[건],4886.0
CORE,학원의 설립운영 및 과외교습에 관한법률 / 검거건수[건],4853.0
CORE,유기 / 검거인원[명],4834.0
CORE,부정경쟁방지 및 영업비밀 보호에 관한법률 / 검거건수[건],4830.0
CORE,강간등치상 / 남자검거인원[명],4820.0
CORE,유기 / 발생건수[건],4815.0
CORE,자본시장과 금융투자업에 관한법률 / 남자검거인원[명],4779.0
CORE,사행행위 등 규제 및 처벌특례법 / 발생건수[건],4773.0
CORE,"아동,청소년의 성보호에 관한법률(음란물등) / 남자검거인원[명]",4759.0
CORE,옥외광고물등의 관리와 옥외광고산업진흥에 관한법률 / 검거인원[명],4756.0
CORE,여신전문금융업법 / 여자검거인원[명],4692.0
CORE,사행행위 등 규제 및 처벌특례법 / 검거건수[건],4675.0
CORE,공안을해하는죄 / 검거인원[명],4671.0
CORE,"살인(미수, 예비, 음모, 방조) / 남자검거인원[명]",4651.0
CORE,체포와 감금 / 여자검거인원[명],4647.0
CORE,옥외광고물등의 관리와 옥외광고산업진흥에 관한법률 / 발생건수[건],4635.0
CORE,가정폭력범죄의 처벌등에 관한특례법 / 남자검거인원[명],4624.0
CORE,의료기기법 / 검거인원[명],4576.0
CORE,건설산업기본법 / 법인[개],4569.0
CORE,강간등치상 / 발생건수[건],4558.0
CORE,직권남용,4556.0
CORE,건축법 / 법인[개],4544.0
CORE,도주와범인은닉,4539.0
CORE,인장 / 남자검거인원[명],4505.0
CORE,강간등치상 / 검거건수[건],4467.0
CORE,부동산실권리자 명의등기에 관한법률 / 발생건수[건],4467.0
CORE,배임수재 / 발생건수[건],4454.0
CORE,"아동,청소년의 성보호에 관한법률(음란물등) / 발생건수[건]",4453.0
CORE,화재예방·소방시설설치유지 및 안전관리에 관한법률 / 검거인원[명],4428.0
CORE,농지법 / 여자검거인원[명],4424.0
CORE,스토킹범죄의처벌등에관한법률 / 여자검거인원[명],4371.0
CORE,공무원범죄 / 여자검거인원[명],4361.0
CORE,증뢰 / 검거인원[명],4350.0
CORE,상해 / 미상검거인원[명],4333.0
CORE,강도상해 / 남자검거인원[명],4312.0
CORE,농수산물의원산지표시등에관한법률 / 발생건수[건],4272.0
CORE,강력범죄(폭력) / 발생비[건/10만명],4266.5
CORE,농수산물의원산지표시등에관한법률 / 검거인원[명],4266.0
CORE,농수산물의원산지표시등에관한법률 / 검거건수[건],4255.0
CORE,도시 및 주거환경정비법 / 발생건수[건],4255.0
CORE,감금 / 여자검거인원[명],4251.0
CORE,총포·도검·화약류등의 안전관리에 관한법률 / 검거인원[명],4176.0
CORE,옥외광고물등의 관리와 옥외광고산업진흥에 관한법률 / 검거건수[건],4141.0
CORE,범죄수익은닉의 규제 및 처벌등에 관한법률 / 검거인원[명],4084.0
CORE,옥외광고물등의 관리와 옥외광고산업진흥에 관한법률 / 남자검거인원[명],4069.0
