mapping_version,source,year_from,year_to,category_raw,category_std,confidence,notes
v1,NPA,2005,2023,공무방해치상 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,마약류관리에 관한법률(마약) / 발생건수대비 검거건수[%],DRUG,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,최저임금법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,액화석유가스의 안전관리 및 사업법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,영유아보육법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,강간등치상 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,상해치사 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,개발제한구역의 지정 및 관리에 관한 특별조치법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,외국환거래법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,사행행위 등 규제 및 처벌특례법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,감염병의 예방 및 관리에 관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,가정폭력범죄의 처벌등에 관한특례법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,간음 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,노동조합 및 노동관계조정법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,게임산업진흥에 관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,교통사고처리특례법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,아동복지법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공중위생관리법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,업무상과실치사 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,의료기기법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,국가기술자격법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,폭행치상 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,강간 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도박 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도박과 복표 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,감금치상 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,농지법 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,건축법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,석유 및 석유대체연료 사업법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,건설기계관리법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,성매매알선 등 행위의 처벌에 관한법률 / 발생건수대비 검거건수[%],TRAFFICKING,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,하천법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,국토의계획 및 이용에 관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,장물 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,근로자 퇴직급여 보장법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,"살인(미수, 예비, 음모, 방조) / 발생건수대비 검거건수[%]",OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,수도법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,농수산물유통 및 가격안정에 관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,보조금관리에 관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도로법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,살인 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,약사법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,강도 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,업무상과실치사상 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,살인(기수) / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,직업안정법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,기타특별법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,강제추행 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,방화치상 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,업무상과실치사상 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,신용업무경매 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,여객자동차 운수사업법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,업무상과실치상 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,화재예방·소방시설설치유지 및 안전관리에 관한법률 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,교통방해 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,과실치사 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,아동·청소년의 성보호에 관한법률(성매수등) / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,마약류관리에 관한법률(대마) / 발생건수대비 검거건수[%],DRUG,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,수뢰 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,주택법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,의료법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,최저임금법 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,농지법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공유재산 및 물품관리법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,선박직원법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,방화치사 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,"폭력행위등(손괴,강요,주거침입등) / 발생건수대비 검거건수[%]",OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,성폭력 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,강력범죄(흉악) / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,강력범죄(폭력) / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,마약류관리에 관한법률(향정) / 발생건수대비 검거건수[%],DRUG,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,공인중개사법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,총포·도검·화약류등의 안전관리에 관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도주와범인은닉 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,폐기물관리법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,협박 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,카메라등 이용촬영 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,범죄수익은닉의 규제 및 처벌등에 관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,"폭력행위등(단체등의구성, 활동) / 발생건수대비 검거건수[%]",OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,근로기준법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,출입국관리법 / 발생건수대비 검거건수[%],IMMIGRATION,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,감금 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,성적목적의 장소침입 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,건설산업기본법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,특가법(도주차량) / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,상표법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,주차장법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,체포와 감금 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,감금치상 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,풍속범죄 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,특별법범 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,산림자원의 조성 및 관리에 관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,예비군법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,병역법 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,약취/유인 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,체포 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,약취와 유인 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,집회및시위에 관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,범죄수익은닉의 규제 및 처벌등에 관한법률 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,국민체육진흥법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도시 및 주거환경정비법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,약취와 유인 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공안을해하는죄 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,조세범처벌법 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,유기치사 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,감금치상 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,결혼중개업의 관리에 관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,횡령 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,방화 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,자동차관리법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,일반방화 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,경범죄처벌법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,강간 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,사행행위 등 규제 및 처벌특례법 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공중밀집장소 추행 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공직선거법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,과실범죄 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,신용정보의 이용 및 보호에 관한법률 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,옥외광고물등의 관리와 옥외광고산업진흥에 관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,컴퓨터등사용사기 / 미상검거인원[명],FRAUD_FIN,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,통신비밀보호법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,통신매체 이용음란 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,과실치사상 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,과실치상 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,신용정보의 이용 및 보호에 관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,배임증재 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,부동산실권리자 명의등기에 관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,가축분뇨의 관리 및 이용에 관한법률 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,약취/유인 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,증뢰 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,수뢰 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,국가기술자격법 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,병역법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,배임수재 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,부정경쟁방지 및 영업비밀 보호에 관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,침입절도 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,폭행치사 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,위증과증거인멸 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,위조범죄 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,일수와수리에관한죄 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,옥외광고물등의 관리와 옥외광고산업진흥에 관한법률 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,기타형법범죄 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,특허법 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,조세범처벌법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도로교통법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,대부업 등의 등록 및 금융이용자 보호에 관한법률 / 발생건수대비 검거건수[%],FRAUD_FIN,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,유기치상 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,무고 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,자동차 손해배상 보장법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,디자인보호법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,음용수에관한죄 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,변호사법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,살인 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,독점규제 및 공정거래에 관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,신앙 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,총계 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,특허법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,문서 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,개인정보보호법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,국가보안법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,산림자원의 조성 및 관리에 관한법률 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,화물자동차 운수사업법 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,화재예방·소방시설설치유지 및 안전관리에 관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,인장 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,선박안전법 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,성매매알선 등 행위의 처벌에 관한법률 / 미상검거인원[명],TRAFFICKING,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,농수산물의 원산지표시에관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,강간등치사 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,석유 및 석유대체연료 사업법 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공연음란 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,권리행사방해 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,문서 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,살인(기수) / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,명예 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,체포와 감금 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,유사수신행위의 규제에 관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,불법사용 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,비밀침해 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,과실범죄 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도로교통법(사고후미조치) / 발생비[건/10만명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,실화 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,디자인보호법 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,변호사법 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,자본시장과 금융투자업에 관한법률 / 발생건수대비 검거건수[%],FRAUD_FIN,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,보험사기방지특별법 / 발생건수대비 검거건수[%],FRAUD_FIN,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,주민등록법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,인장 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,"살인(미수, 예비, 음모, 방조) / 여자검거인원[명]",OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,부당이득 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,수뢰 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,근로기준법 / 발생비[건/10만명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,유가증권·인지·우표 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,자본시장과 금융투자업에 관한법률 / 여자검거인원[명],FRAUD_FIN,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,업무상과실치사상 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,부당이득 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,위조범죄 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,풍속영업의 규제에 관한법률 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,체포 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,내란의죄 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,형법범 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,편의시설부정이용 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,풍속범죄 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공안을해하는죄 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,정보통신망이용촉진 및 정보보호 등에 관한법률 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,주거침입 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,배임수재 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,국가보안법 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공갈 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,기타 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,강력범죄(흉악) / 발생비[건/10만명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,여신전문금융업법 / 법인[개],FRAUD_FIN,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,도시 및 주거환경정비법 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,상해치사 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,농수산물유통 및 가격안정에 관한법률 / 검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,폭행치사 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도로교통법(사고후미조치) / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,부정수표단속법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,결혼중개업의 관리에 관한법률 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,주택법 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,비밀침해 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,복표 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,폭행치사 / 검거건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,정보통신망이용촉진 및 정보보호 등에 관한법률 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,업무상과실치상 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,폭행치사 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,공갈 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,건축법 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,노동조합 및 노동관계조정법 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,성폭력 / 발생비[건/10만명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,여객자동차 운수사업법 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,체포 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,감금 / 미상검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,허위영상물편집·반포등 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,자동차 손해배상 보장법 / 법인[개],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,자본시장과 금융투자업에 관한법률 / 법인[개],FRAUD_FIN,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,재산범죄 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,학교보건법 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,인신매매 / 발생건수대비 검거건수[%],TRAFFICKING,HIGH,AUTO_DRAFT
v1,NPA,2005,2023,물환경보전법 / 여자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,국가보안법 / 발생건수[건],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,도로교통법(무면허운전) / 발생비[건/10만명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,감금치사 / 발생건수대비 검거건수[%],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,"약취와 유인상해,치상,살해,치사 / 발생건수대비 검거건수[%]",OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,비밀침해 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,상해치사 / 남자검거인원[명],OTHER,LOW,AUTO_DRAFT
v1,NPA,2005,2023,"폭력행위등(단체등의구성, 활동) / 여자검거인원[명]",OTHER,LOW,AUTO_DRAFT
